,title,link,content
1287,"현대차-LG에너지솔루션, 1.3조 규모 인도네시아 배터리 공장 합작",https://hankookilbo.com/News/Read/A2021052519010004811?did=NA,25일 인도네시아 현지 외신 및 재계에 따르면 현대차와 LG에너지솔루션은 내달 중 합작법인(JV)을 설립하고... 이곳에서 생산된 배터리는 동남아시아 시장에서 판매될 현대차 전기차에 장착될 예정이다. 현대차는...
1288,현대차·기아 2021 '발명의 날' 행사 개최…자율주행 기술·UAM 디자인 특허,https://www.asiatime.co.kr/article/20210524500041,"현대차∙기아, 2021 ‘발명의 날’ 행사 최우수상 수상 사진(왼쪽부터 성주영 책임연구원, 오지원 책임연구원, 연구개발본부 부본부장 박정국 사장, 이근석 책임연구원, 김남균 책임연구원) (사진=현대차) [아시아타임즈..."
1289,코스피 1% 상승 3190선…현대차 등 자동차株 강세,https://www.news1.kr/articles/?4321299,"현대차, 기아 등 자동차 업종이 코스피 지수 상승을 주도하고 있다. 미국 자동차회사 제너럴모터스... 코스피 시가총액 상위 10개 종목 중 현대차(4.99%), LG화학(3.49%), 셀트리온(2.42%), 삼성바이오로직스(1...."
1290,"현대차 노사, 올해 임단협 상견례…""굵고 짧게 마무리 짓자""",http://www.newsworks.co.kr/news/articleView.html?idxno=550658,현대차 노사는 26일 울산공장 본관에서 올해 임단협 상견례를 개최했다. 앞서 현대차 노조는 지난 14일 사측에 교섭을 요청한 바 있다. 교섭 요청 12일 만의 상견례는 매해 노사 양측이 기싸움을 벌이며 교섭 요청 후...
1291,"현대차 스타리아, 창문 깨짐으로 출고 지연",http://www.fntimes.com/html/view.php?ud=2021052718272129687de3572ddd_18,현대차 스타렉스 후속 모델인 '스타리아'에서 창문 유리가 깨지는 현상이 발견돼 회사가 대책을 강구하고... 현대차에 따르면 파노라믹 윈도우를 비스듬히 연 상태에서 차문을 닫으면 유리가 깨지는 현상이 발생했다....
1292,"현대차, 제주도 전기차 고객 특화 서비스..‘탐라는 전기차’ 오픈",http://kpenews.com/View.aspx?No=1643045,현대차는 이를 통해 잠재 고객과 대중이 전기차에 대해 가지고 있는 막연한 거리감과 장벽을 없애고... 현대차 관계자는 “많은 분들이 전기차를 처음 접하는 제주도에서 ‘탐라는 전기차’를 통해 전기차를 보다 더...
1293,팰리세이드 주고 코발트 받고?…현대차의 콩고 전략 [김일규의 네 바퀴],https://www.hankyung.com/economy/article/202105257571i,"현대차의 팰리세이드가 도요타의 랜드크루저를 입찰에서 꺾었다는 점이 우선 눈에 띈다. 더 흥미로운 점은... 현대차가 자동차를 주고, 코발트를 받을 수 있는 것 아니냐는 관측이 나온다. 현대차는 물론 코발트와..."
1294,"“미래 모빌리티 배우세요” 현대차, 초등·중학생 대상 미래차 학교 운영",http://moneys.mt.co.kr/news/mwView.php?no=2021052317548075673,프로그램 ‘현대차와 함께 꿈을 키우는 미래 자동차 학교’(미래 자동차 학교) 2021년 2학기 참여 학교를... 현대차는 2016년 120개 학교를 시작으로 지난해 300개 중학교에서 ‘미래 자동차 학교’를 운영했다. 지난해부터는...
1295,"현대차·기아, 사내 우수 특허 개발자들 포상 시행",http://www.inews24.com/view/1369372,"현대차·기아는 지난 20일 경기도 남양연구소에서 R&D 인재들의 창의적인 연구개발 활동을 장려하고, 우수... 현대차·기아는 연구개발 부문의 신기술 및 양산 차량 개발 과정에서 도출된 혁신적인 아이디어를 선별해 특허..."
1296,"현대차, 중국 첫 생산기지 판다…‘대량생산·판매’ 전략 폐기",https://news.joins.com/article/olink/23664812,이번 결정은 현대차가 중국에서 대대적으로 진행 중인 구조조정의 일환으로 ‘대량생산·대량판매’ 모델의 폐기를 의미한다. 현대차가 베이징 1공장을 매각할 경우 중국 생산능력은 연간 150만대에서 120만대로 20...
1297,"현대차, 아프리카 신시장 뚫었다...DR콩고에 팰리세이드 수출",http://www.fnnews.com/news/202105161004427199,현대차가 콩고민주공화국(DR콩고) 정부 차량 공급을 시작으로 아프리카 신시장 개척에 나섰다. 16일 현대차에 따르면 DR콩고으로 수출되는 대형 스포츠유틸리티차량(SUV) 팰리세이드 500대 중 1차 선적분 250대가 지난 15일...
1298,현대차·기아 2021 '발명의 날' 행사… 미래 모빌리티 R&D 지적자원 확대,http://www.getnews.co.kr/news/articleView.html?idxno=531659,사진 출처 = 현대차 현대자동차·기아가 지난해에만 3100여 건의 특허를 출원하는 등 미래 모빌리티를 선도할 혁신적인 아이디어 발굴과 R&D 지적자원 확대에 적극적으로 나서고 있다. 현대차·기아는 이달 20일...
1299,"현대차 노조 ""해외투자, 국내 제조업 공동화와 고용 불안 초래""",http://www.upinews.kr/newsView/upi202105250067,"▲ 현대차 노조가 25일 울산 북구 현대차 문화회관에서 사측의 일방적 해외 투자에 반대하는 기자회견을 열고 있다. [현대차 노조 제공] 현대차 노조는 25일 울산 북구 현대차 문화회관에서 기자회견을 열고 ""사측이 해외..."
1300,"현대차, 제주도 전용 전기차 웹사이트 오픈",http://www.electimes.com/article.php?aid=1621986569217741094,"현대차는 전기차와 관련해 산재돼 있는 각종 정보들을 한곳으로 모으고 대다수의 고객들이 렌터카를 통해... 구성됐으며, 현대차는 이를 통해 잠재 고객과 일반 대중들이 전기차에 대해 가지고 있는 막연한 거리감과..."
1301,"현대차, 21년형 엑시언트 수소전기트럭 출시...""20년 기술 노하우의 집약체""",http://www.paxetv.com/news/articleView.html?idxno=117847,"현대차, 21년형 엑시언트 수소전기트럭 출시 [사진제공-현대자동차] 현대자동차가 21년형 엑시언트 수소전기트럭(XCIENT Fuel Cell)을 25일 출시했다. 엑시언트 수소전기트럭은 현대차가 세계 최초로 양산한 대형..."
1302,현대차·기아 'UAM 디자인'에 발명賞,https://www.hankyung.com/economy/article/2021052439711,"올해 11년째인 발명의 날은 현대차·기아의 연구개발(R&D) 지식 경연 대회다. 미래 모빌리티 분야의 신기술과... 현대차·기아는 발명의 날 포상과 별개로 연구원들의 국내외 특허 출원·등록, 활용 등을 평가해 보상금을..."
1303,"현대차, ‘가동 중단’ 베이징 1공장 부지 매각 추진",https://news.kbs.co.kr/news/view.do?ncd=5197182&ref=A,현대차가 2019년부터 가동을 중단한 중국 베이징 1공장의 부지 매각 작업을 진행하고 있습니다. 이 공장은 현대차가 중국 현지 업체인 베이징자동차와 손잡고 2002년 말부터 생산을 시작한 ‘중국 1호 공장’으로...
1304,"현대차, 제주도 전기차 웹사이트 '탐라는 전기차' 오픈…충전소 정보 제공",http://www.newsworks.co.kr/news/articleView.html?idxno=550505,"현대차는 전기차와 관련해 산재되어 있는 각종 정보들을 한곳으로 모으고, 대다수의 고객들이 렌터카를... 현대차는 이를 통해 잠재 고객과 일반 대중들이 전기차에 대해 가지고 있는 막연한 거리감과 장벽을 없애고..."
1305,"현대차, 아산공장 사흘간 생산중단…차량용 반도체 수급 차질",https://www.news1.kr/articles/?4315508,현대차는 24일부터 26일까지 아산공장 생산을 중단한다고 24일 공시했다. 아산공장의 생산 중단은 지난달... (TCU) 부족 때문인 것으로 전해졌다. 현대차는 오는 27일부터 아산공장 생산을 재개할 계획이다.
1306,"메리츠證 ""현대차, 올해 초과수요로 실적 상승 전망…목표가 6%↑""",https://www.news1.kr/articles/?4317952,메리츠증권은 26일 현대차의 목표주가를 30만원에서 32만원으로 6.2% 상향 조정했다. 전세계에서 유일하게... 현대차는 지난 3월과 4월 승차공유업체 우버·리프트와 2023년 이후 전기차(BEV)·로보택시 공급 계약을 맺기도...
1307,"장재훈 현대차 사장, 어린이 교통안전 릴레이 챌린지 동참",http://www.ajunews.com/view/20210528135030406,김지윤 기자 jiyun5177@ajunews.com 장재훈 현대자동차 대표이사(사장)가 ‘어린이 교통안전 릴레이 챌린지’에 동참했다. 28일 업계에 따르면 장 사장은 행정안전부에서 지난해 12월부터 진행 중인 참여형 공익 캠페인...
1308,"이산화탄소 배출 ‘0’..현대차, 2021년형 엑시언트 수소전기트럭 출시",http://kpenews.com/View.aspx?No=1641844,현대차가 세계 최초로 양산한 대형 수소전기트럭이다. 엑시언트 수소전기트럭은 주행 중 이산화탄소 배출이 전혀 없다. 지난 10개월 동안 스위스 전역에서 585톤 이상의 이산화탄소를 저감한 효과를 거뒀다고 현대차는...
1309,현대차 ‘가동중단’ 중국 베이징 1공장 부지 매각 추진,http://www.segyebiz.com/newsView/20210528511948?OutUrl=naver,현대차가 2019년부터 가동을 중단한 중국 베이징(北京) 1공장 부지 매각 작업을 진행 중이다. 28일 업계에 따르면 현대차는 베이징 1공장이 소재한 베이징 순이(順義)구 정부에 1공장 부지 매각을 추진하고 있는 것으로...
1310,‘자율주행 휠체어’ 위해 분당서울대병원-현대차·기아-서울시립미술관 맞손,https://zdnet.co.kr/view/?no=20210527165134,분당서울대병원이 현대차·기아와 서울시립미술관 등과 27일 서울 서초에 위치한 현대차그룹 제로원에서 자동주행 휠체어 개발·실증을 위한 업무협약(MOU)을 맺었다. MOU 체결식에는 분당서울대병원 김지수 기획조정실장...
1311,"현대차 인도 공장, 코로나19 여파로 5일간 가동 중단",https://www.etoday.co.kr/news/view/2029074,"이투데이=유창욱 기자 | 인도, 최근 코로나19 확산세 지속…노동자 단체, 불안감 표하자 공장 가동 중단 결정 현대차 인도 공장 (사진제공=현대차) 현대자동차 인도 공장이 신종 코로나바이러스 감염증(코로나19) 확산에..."
1312,"""조단위 손실 가능성""…질주하던 현대차 실적에 '빨간불' 왜?",https://www.hankyung.com/economy/article/202105215298g,"현대차·기아의 2분기 실적에 적신호가 켜졌다. 차량용 반도체 수급난 여파로 각 공장이 휴업에 나섰지만... 휴업 기간에도 임금 100% 지급 21일 자동차 업계에 따르면 현대차·기아는 지난 18일과 20일, 아반떼와 베뉴를..."
1313,"삼성·현대차·SK·LG, 美에 44조원 투자 보따리 풀었다",http://www.edaily.co.kr/news/newspath.asp?newsid=02938886629051216,"삼성·현대차(005380)·SK·LG 등 우리나라 4대 그룹이 미국에 총 44조4235억원(394억달러)에 달하는 투자 선물... 현대차는 미국 내 전기차 생산, 충전인프라 확충 등에 총 74억달러(8조3435억원)을 투자키로 했다. 미국 측은..."
1314,"현대차 수소트럭 '엑시언트', 유럽시장 주도권 잡기 위해 출격",http://www.newsquest.co.kr/news/articleView.html?idxno=84755,현대차는 지난해 7월 세계 최초로 수소전기 대형 트럭 양산체제를 구축해 글로벌 시장을 공략하고 있다. 사진은 2021년형 '엑시언트 퓨얼셀'의 모습. [사진=현대차 HMG저널] 현대자동차가 대형 수소전기트럭 출시로...
1315,"美 헤지펀드 ""삼성·현대차 등 韓기업 주가 상승 여력 충분""",https://view.asiae.co.kr/article/2021052709424027911,"구체적으로 어떤종목을 매수했는지에 대해서는 밝히지 않았지만 삼성, 현대차, SK, LG에 대해 ""긍정적""이라고 평가했다. 이어 그는 ""한국의 4대 대기업이 경영이익과 주주이익의 일치를 지향하는 등 상황이 호전되고 있다..."
1316,"현대차-기아, 유럽 판매량 317% 증가...점유율 7.5%",http://www.fnnews.com/news/202105200904048876,현대차와 기아의 4월 유럽시장 판매량이 전년대비 317.3% 급증했다. 코로나19로 인한 기저효과와 함께... 20일 유럽자동차공업협회에 따르면 현대차와 기아는 4월 유럽시장에서 전년대비 317.3% 증가한...
1317,"현대차, 21년형 엑시언트 수소전기트럭 출시…연말까지 140대 선적",http://www.dizzotv.com/site/data/html_dir/2021/05/25/2021052580048.html,"엑시언트 수소전기트럭은 현대차가 세계 최초로 양산한 대형 수소전기트럭으로, 지난해 7월 10대를 선적해... 장재훈 현대차 사장은 “엑시언트 수소전기트럭은 현대차가 20년이상 수소연료전지 분야에서 쌓아온 기술..."
1318,"현대차·기아, 서울시립미술관-분당서울대병원과 자율주행 휠체어 실증 MOU",http://www.econonews.co.kr/news/articleView.html?idxno=200673,"(사진=현대차·기아) 현대자동차와 기아가 서울시립미술관, 분당서울대학교병원과 이동약자의 이동 편의성 증진을 위해 협력한다. 현대차·기아와 서울시립미술관, 분당서울대학교병원은 27일 현대차그룹의 창의인재..."
