,category,datetime,title,content
1077,잡담,2021-05-26 00:11:17,2021년 5월 25일 화요일 미국 신문 1면 헤드라인 모음,"안녕하세요.

2021년 5월 25일 화요일 미국 신문 1면 헤드라인 모음입니다.

질문이 있으시거나 수정할 내용 발견하시면 댓글에 적어주세요.

감사합니다.


[[Los Angeles Times]] 
    
University of California에 로컬 학생들을 들여보내라는 압박이 가해진다. 
      
Pressure on UC to let in locals
국회의원들이 비거주자 입학을 반으로 줄이려는 계획을 추진한다. 대학은 저항한다.

한 도시를 바꾼 해 
      
The year that changed a city
조지 플로이드 사망 1주년에 미니애폴리스의 주민들이 치안, 시위 그리고 커뮤니티에 대해 깊이 생각한다.

종업원 급여 무상지원 대출이 종료되면서 혼란스럽다. 
      
Tumult as PPP loans are set to end
종업원 급여 무상지원 대출이 혼란과 지연으로 시달린다. 시간과 돈이 떨어져간다.

승객수 불황후 대중교통 공사가 호황이다. 
      
After ridership bust, Metro work is booming
문제는 경제가 다시 열리면서 승객들이 돌아올것인지 그리고 얼마나 빨리 돌아올것인지.

단일의 메세지를 가진 넓은 연합 
      
Broad coalition with a singular message
더 많은 사람들이 팔레스타인을 응원하면서 이스라엘에 대한 미국의 담론이 변화하고 있다고 활동가들이 말한다.





[[USA Today]] 
    
'내 심장을 뜯어낸 한 해' 
      
‘A year that’s ripped my heart out’ 
        
Family struggles with loss as it celebrates a life

한 사람의 삶을 기념하면서 가족들이 상실에 힘들어한다.

희생자 가족들이 정의를 요구한다. 
      
Victims’ families demand justice

미국의 평가: 분노, 고통 그리고 희망 
      
American reckoning: Anger, pain – and hope
미국 전역의 리더들이 뒤돌아보고 앞을 바라본다.

사우스 캐롤라이나 상원의원이 경찰 개혁 법안을 협상한다. 
      
SC senator negotiating police reform legislation





[[The New York Times]] 
    
뉴욕시가 가을학기 온라인 수업을 금지했다. 
      
New York Bars Online Learning For Fall Classes

유럽연합이 '공중납치'에 대해 벨라루스 리더를 쥐어짠다. 
      
E.U. Squeezes Belarus Leader For ‘Hijacking’
EU, 벨라루스 경제제재 합의: https://www.fnnews.com/news/202105250658184042

주 정부기관들의 세입에 대한 새로운 걱정: 세입이 급증한다. 
      
New Worry Over State Revenues: They’re Soaring
https://nyti.ms/3vjTMyu

이스라엘이 미국 지원에 점점 더 덜 의존한다. 
      
Israel Grows Less Reliant On U.S. Aid
NYT ""이스라엘 군사·외교 자립 행보…미국 의존 축소"" 진단: https://www.yna.co.kr/view/AKR20210525072500009?input=1195m

시인들이 군부를 상대로 미얀마의 영혼을 구하기 위해 자신들의 목숨을 건다. 
      
Poets Risk Their Lives to Save Myanmar’s Soul Against Junta
참고기사:  
        
미얀마 반군부 시인, 휘발유 부은 괴한에 산채로 불태워져: https://www.yna.co.kr/view/AKR20210516028700076?input=1195m


텍사스 도피의 평온이 스페이스X의 '행동파'에 의해 놀래켜진다. 
      
A Texas Retreat’s Tranquillity Is Rattled by a SpaceX ‘Ball of Fire’

남부연합기는 이동할것이다. 거대한 건축물은 남는다. 
      
The Confederate Flags Will Move. The Huge Monument Stays.
https://nyti.ms/34bmjdL





[[Wall Street Journal]] 
    
비행기가 강제로 착륙된 후 유럽연합이 벨라루스를 고립시키기 위해 움직인다. 
      
EU Moves to Isolate Belarus After Plane Was Forced Down

카를로스 고슨이 다음 법정 다툼을 대비한다. 
      
Ghosn Braces for Next Legal Battle

우한 실험실 유출 토론: 폐광이 핵심에 있다. 
      
The Wuhan Lab Leak Debate: Disused Mine at Center Stage
지배적인 가설은 아니지만 과학자들이 더 깊은 조사를 요구한다.
""중국, 박쥐똥 청소부 사망 은폐""…우한연구소 기원설은 진행형: https://www.yna.co.kr/view/AKR20210525069500009?input=1195m

아마존이 MGM 협의에 가까워진다. 
      
Amazon Closes In On Deal For MGM
아마존, MGM 인수 임박…금액 10조원 달할 듯: https://www.yna.co.kr/view/AKR20210525007100072?input=1195m

주방위군이 국가 수도의 임무를 서서히 줄인다. 
      
National Guard Winds Down Mission in Nation’s Capital
미, 의회난동때 배치된 주방위군 4개월여만에야 철수: https://www.yna.co.kr/view/AKR20210524002000071?input=1195m

매니큐어와 치아미백이 요즘 대유행이다. 
      
Nail Polish and Teeth Whitener Are All the Rage Now
미국이 리오프닝을 시작하면서 '모두가 최고로 잘 보이고 싶어한다'





[[Financial Times]] 영국에 위치한 니케이 소유 회사입니다. 
    
펠라루스가 '항공 해적질'후 서방 제재의 위협을 직면한다. 
      
Belarus faces threat of western sanctions after ‘aviation piracy’

장애물들이 미국 치안 개혁으로 가는 바이든의 길을 막는다. 
      
Obstacles bar Biden’s path to shake-up of US policing

G7이 다국적 기업들의 이익 이동을 제한하는 글로벌 세금 합의에 가까워졌다. 
      
G7 nears global tax deal that aims to curb profit shifting by multinationals
""G7, 글로벌기업 최저법인세 도입 합의 임박"": https://view.asiae.co.kr/article/2021052509444189310"
1078,잡담,2021-05-25 23:39:32,내일 UVXY 액면병합이라고 거래 안되나보네요,"일단 갖고 있다가 내일 낮에(미국장 시작 전) 권리 행사에 맞춰서 처리해주면 되겠구만...
권리 행사 문제로 그냥 매수를 막아 버렸나 봅니다..."
1079,잡담,2021-05-25 23:36:52,이거 웃기네요,왠지 그럴싸한 ㅎ
1080,잡담,2021-05-25 23:25:58,주린이일수록 차트를 보세요,"제가 생각하는 이유는 두가지입니다.

1. 기본적 분석->기술적 분석으로 생각을 바꿔 배우는 것 보다
반대가 쉬움.
차트를 보신 다음 재무재표 분석 등의 가치투자를 익혀도 충분합니다. 
어차피 장기적 투자를 위해선 둘다 해야하는 것.

좀 그런 비유일지 몰라도
전자는 언어 영역이고 후자는 수리 영역이라고 생각해보면
문과->이과 전환보다 이과 -> 문과 전환이 쉬운것과 유사.

2. 덜 물리게 해줌

차트가 수익을 가져다 주지 않습니다만, 덜 물리게 해줍니다.
즉 장기적으로 생존 확률을 올려줍니다.

ex) 


삼성전자 1월 11일 차트, 
BB밖으로 확률존재구간을 아득히 돌파했습니다.
차트를 조금 보셨으면 최소한 저 날 매수는 피하셨겠죠. 

저 날 미래수익을 기대하며 96800원에 매수했는데 
갑자기 가치투자자로 전환해 지금까지 존버한다? 
냉정히 현명한 행위는 아니죠.

그러니 주린이일수록 차트를 먼저 공부하는걸 추천드립니다.

겪어보니 한국은 

기본적 분석에 필요한 산업구조 변화나 회사의 비전 등에 대한 정보는 
정부기관 보고서나 전문지, 애널리스트 보고서 등으로 차고 넘칩니다.

오히려 기술적 분석에 필요한 차트패턴, 그래프화된 누적 데이터 검색이 힘들구요."
1081,잡담,2021-05-25 23:09:04,사람들이 물리는 과정...,"arkk etf..

코로나이후 엄청난 수익률을 보여줬다가

퐁락으로 수많은 사람을 또 물리게도한(...)


3번구간에서  자본금 소량투입

2번.. 가..가즈아!!!!... 추매!추매!

1번구간에서 이제 아.. 취한다... 크... 돈나무누나 사랑해요!!  화성 가즈아!!!. 대량추매!...

자  여러분 보세요 ! 이게 이렇게 좋습니다!! ..  하고 동네방네 소문이나리시작...하면


하면 이제 1번구간에 대량의 사람들이 거주하게되는(.........)"
1082,질문,2021-05-25 22:43:50,증권사마다 거래량이 다를 수 있나요? (feat. 넷마블),"증권사마다 거래량이 다른경우는 무엇인가요

넷마블 NH와 네이버에는 금일 거래량 186,305으로 나오는데 미래에셋과 하나투자증권에서는 288,140으로 나오는군요

공매도 거래량이 143,937이라 어디는 공매비율이 49.95% 다른곳은 77.26%로 나옵니다.

 증권사마다 거래량이 다른경우는 처음봐서 아리송하네요~

그나저나 공매비율 역대급이네요 하하하...."
1083,잡담,2021-05-25 21:42:32,역대 코스피 주기,"*학술적으로 따로 정해진 기준 없는 그냥 제 해석입니다
월봉차트 기준으로 적어봅니다.



1. 85~89 최고 상승기

이때 주식을 했었다면? ㅎㅎ..





2. 98-20 
imf 대하락 이후 반등



3. 03-07 

제 2 대상승기





4. 09-11 
금융위기 이후 반등




5. 12~17 (최대 20까지)
박스피
상승기는 아니지만, 변동성이 가장 적었던 특이지점 




6. 20~21 (진행중)

코로나 이후 반등





7. 전체 추세선




8. 추세선 기반으로한 불케이스 최대치

혹시 언젠가 이정도 간다면 이후 대하락 예상


개인적인 결론

1. 한국 주식의 빅-성장은 80년대에 종료, 이후 상승기가 한번 더 있었지만 1차 상승기엔 못미침.
2. 대하락(IMF, 금융위기) 후 반등은 바로 대세상승기를 가져오진 않았다. 보통 조정이 더 찾아옴
3. 한국 주식시장은 앞으로 라이징 신흥국만큼의 상승은 어렵다.
4. 대신 한국의 80년대 데이터를 다른 신흥국 지수에 대입해볼수 있음.


나스닥도 한번 시간나면 적어보겠습니다."
1084,질문,2021-05-25 21:01:40,로블록스 관련해서 고견 부탁드립니다~,"작년엔 OVV로 수익을 봤고, 올해는 미장을 안하다가, 일주일 전 쯤 로블록스를 매수했습니다. 
최근 급등세이고, 조정이 올것이라 생각해서 많이 매수는 못했는데, 수익이 벌써 25% 네요..
불타기를 해서 보유수량을 늘려볼지, 한번 팔고 떨어지면 다시 들어갈지, 고민이 됩니다.
단타목적은 아니었고 올해 쭈욱 들고갈 생각이었는데요~ 혹시 비슷한 고민을 하고계신 분들의 고견 여쭙습니다."
1085,잡담,2021-05-25 20:39:39,처음엔 가치투자 한다고 왔다가 차트를 보면서 투자의 맥을 잡으려고 하는것..,"제가 볼때 제일 주의해야 한다고 봅니다.
물론, 트레이딩을 노리려고 오신 분들이야 당연히 봐야할 지표지만,

요즘 차트나 심리나 관련된 생각을 많이 하고 어떻게 써볼까 고민하는데
한편으로는 본 투자의 목적이 가치투자였다는 생각을 잊지 말려고 항상 노력중입니다..

차트로 투자하면 하루에 상한가 치는 10종목을 눌러보면 적어도 한종목 정도는 탈만한 종목을 발견 할 수 있습니다.
물론 수급만으로도 돈을 벌 수 있지만, 자신의 투자법을 만들고 지켜가는데 있어서는 경계해야 할 점 이라고 보네요.
투자법을 어떻게 10년씩 지켜가는건지 존경스럽습니다.

어제자로 차트보고 뭐를 타볼까 고민하다가 안샀습니다. 너무 쉽게 뇌동매매를 하려고 하는 저를 보고 반성했습니다.

가치투자로 적어도 몇년은 하고나서 생각해야지, 너무 쉽게 매수버튼에 손이 나가더군요. 그래서 막앗습니다.ㅋㅋ"
1086,질문,2021-05-25 20:06:40,"2년차 주린이, 주식의 대한 개인적인 생각(투자 철학)","아직도 배우는 중이고 항상 같은 실수를 반복하는 멍청한 주린이입니다 ㅋㅋ
1년 좀 넘게 한국과 미국 주식을 하다가 느낀점을 적어보았습니다.

정말 개인적인 생각일 뿐..
아직 주린이다보니 내용이 틀리더라도 그냥 귀엽게 읽어주세요 ㅎㅎ
그리고 더 좋은 투자 논리, 방법, 철학이 있다면 공유해주세요! (꾸벅)


(0-0). 김칫국을 마시고 인생역전을 노린다. 
(0-1). 투자에는 언제나 리스크가 있다, 무리하지 말자. 
(0-2). 시간은 언제나 나의 편, 길게 보자. 
        그러니 젊을 수 록 위험자산에 투자 크흠.. 항상하는 잘못된 생각입니다..
       

1. 단타가아닌, 장투로 가져갈 저평가 기업을 찾는게 최우선.
    같은 돈으로 비교적 더 짧은 시간안에 더 많은 수익을 올려줄수 있는 종목도 많다. 
    

2. 급하게 매수할 필요없다, 하락장, 하락장 하나만 기다린다. 
    좋아하는 기업이 하락한다면 그때 사도 늦지는 않다. 오지 않는다면 보내주자.
    기업에 따라 다르겠지만 고점대비 -10% ~ -20%떨어 졌다면 들어갈 타이밍이다.


3. 내가 잘 아는 기업(시장)을 사자.
    믿음이 있어야, 장투가 가능하고 
    하락하면 기분좋게 담을 수 있다.


4. 태마주는 타지 말자, 이미 나보다 한참 전에 들어간 세력에게 돈 주는 꼴.
    다른 말로 급등주도 타지 않는다. 
    하지만 왜 오르는지 찾아볼 필요는 있다!
    (Game stop, AMC를 샀다가 팔다리 잃고 나온적이있...)


5. 화성 갈끄니까~, 못간다 욕심을 버려라.
    어느정도 수익이 기대 이상으로 많이 난다면 매도해라.
    나중에 충분히 재진입 기회가 온다.
    스크린샷 매도법이라는 말도 있다.
    (수익률이 너무 좋아 스크린샷을 찍어 기념을 기록하고 싶을때 매도하는거다, 왜 기록하고 싶은지 잘 생각해보아라)
   

6. 분산투자가 답.
    수익성은 적더라도 심리적으로 많은 도움이됨.
    개인적으론 10-20개가 적당한것 같다.


7. 온라인 뉴스보단 신문을 많이 읽자.
    정말 신기하게 생각보다 다양한 정보를 볼 수 있고
    또한 나의 기업투자 의문에 정답을 알려줄 때도 있다.
    (최소한 신문에는 편파적인 내용이 있을 수있고 감안하고 읽으면 그만이지만
     인터넷 어그로성 기사나 가짜뉴스는 피할 수있다,
     단점으론 정보가 하루 늦을 수 있기때문에 급등주 혹은 단타는 포기)
   

8. 사고 싶은 주식이 있다면 한주(정찰주)라도 무조건 산다. 
    오르든 떨어지든 더욱 관심있게 볼것이고 
    나중에 올라도 배가 덜 아프다. 
    전략적으로 분할 매수하기도 편하다.
    가끔은 화성에 가기도 한다...
    데브시스터즈를 만원때 부터 보았던 주린인데.. 3만원을 가니 매수 포기함.
    하지만 한때16만원까지 올라서 배가 너무 아파버림.... 사실 아직도 아픔 ㅠ 그래서 쿠키런안함(소인배)
    

9. 한번에 돈을 다 태우지 말자. 분할매수가 진리.
    현금 보유가 정말 중요하다. 하락장을 예측할 수 없기 때문이다.
    

10. 존버는 항상 옳은건 아니다. 자신의 기준점을 잡고하는 손절은 현명한 선택이다.
    1,2번을 다시 한다.
    

11. 익절은 언제나 옳다. 
    매도후에 더 올라도 후회하지 말자.


12. 매수매도 할때 확실한 이유가 있으면 실행에 옮겨라, 그렇지 않다면 나둬라. 
    아무생각없이 매수매도는 좋지않은 결과를 볼수있는 확률이 높다.

13. 나만 아는 회사는 되도록 피하자
    거래량이 건강한(?) 회사가 더 좋다.


14. 좋은 맨토를 둔다. (가장 중요할 수도 있다고 생각합니다.)
    투자 맨토를 두면 그의 투자 철학을 배우고 실해에 옮길 수 있다. 
    멘탈 관리에도 도움이 된다. 친분이 있다면 의논할 수도 있다. 
    개인적으로 저의 맨토는 우연히(?) 친해진 유태인 친구입니다. 
    부모와 항상 경제와 정치 이야기를 하고, 대학을 조기 졸업후 남은 등록금으로 투자를 해서
    벌써 넘사벽 수익률을 내고있는 저에겐 버핏형같은 친구입니다. 
    정말 재밌는건 우리가 모두 아는 기업을 공부하고 매수후 장투했다는 점 밖에 없다는 겁니다. 
    그당시에 테슬라에 등록금 일부인 400만원을 넣은 친구 아직도 HODL중이라네요....
    저에게 태슬라 사라고 매번 말했는데 무시한 멍청한 나.....
    여담으로 비트코인 1.5불일때 사라고한 친구도 있었습니다. 제가 멍청이.
    
15. 코인은 사지 않습니다. 공부할수록 매력이 떨어지는게 코인인것 같습니다. 
    먼 미래에 몇몇 코인만 승리자로 남겟지만 리스크가 너무 커서 할 필요는 없다고 느껴집니다. 
    차라리 거래소 쪽 투자가 나은거 같습니다. 
    작년부터 코인 사라고 말해준 친한 형이 있었고, 앞도적으로 높은 수익률을 냈지만 안부럽습니다(정말정말정말부럽습니다).
    지금은 그냥 투기판이라고 생가합니다. 그형은 운이 좋았을 뿐이구요.


제가 지금 주식하면서 배우고 느낀점을 짧게 요약해보았습니다. 
처음에는 치킨 값이나 벌어볼 생각에 시작했는데 
하지만 주린이에겐 치킨값 버는것도 쉽지 않은것 같습니다.
고점에서 물린게 한두번이 아니고..HODL...
어떤한 수익나고있는 주식을 매도하는것도 (익절) 정말 어려운것 같아요...
지금은 다시 마이너스권으로 들어와 있지만 투자한 기업들에 믿음이 있기때문에 걱정은 되지 않습니다. (거짓말)
이 글이 저와 같은 주린이에게 조금이라도 도움이 되면 좋겠네요. 

혹시 저와 다른 의견이 있다면 알려주세요! 배우고 싶습니다!! 
언젠간 꼭 주식시장에서 ""이겼닭 치킨이닭!""을 외칠수있는 날이 왔으면 좋겠습니다. 
모두들 성투하세요!!!"
1087,질문,2021-05-25 19:45:16,AI etf QRFT 어떻게 보시나요?,"미국 증시 지수 연동 etf인 SPY, QQQ 등과 비슷하게 지수 연동이면서도 AI 로봇 투자 로 수익률을 조금이나마 올리는 etf들이 나와 있네요.
나온지 몇년 되지는 않았지만 다른 지수 연동 etf보다 조금 더 수익률이 좋은데요.
모멘텀 등의 요소를 적용해서 주가 지수보다 조금 더 수익률을 개선하는 것 같네요.
그럼 차라리 SPY보다 QRFT에 투자하는게 좋을 것 같은데요.
그런데 아직 AI에 대한 검증이 완전하지 않아서 중간에 큰 손실이 발생할 수도 있겠다는 생각도 듭니다. 신뢰성이 떨어진다는 얘기지요.

이런 로보 어드바이저 종류의 etf에 대해 어떻게 생각하시는지요?"
1088,질문,2021-05-25 19:38:38,한투 쓰시는 분들.. 양도세 기초자료 엑셀파일 다운로드 되시나요?,"항상 눈팅하며 도움받는 주린이 입니다.

작년에 처음 주식 시작해서 운 좋게 약간의 양도세를 내야 하는 형편이 되었는데,
한국투자증권에서는 양도세 기초자료 엑셀 파일을 도대체 어떻게 다운받아야 하나요?
일일이 엑셀에 다 손으로 입력해야 하는 것인지..ㅠㅠ

HTS 들어가서 엑셀로 보내기 누르면 이런 에러메세지 나오면서 안되는데,


혹시 하신 분들 계실까요?"
1089,질문,2021-05-25 18:24:53,아이폰 -> 갤노트 기변시 증권앱은 ??,"전 영웅문 쓰고 자녀명의는 미래에셋쓰는데요

다시 처음부터 비대면계좌 개설해야 하나요?

아니면 samsung switch로 계좌정보까지

다 넘어오나요?"
1090,뉴스,2021-05-25 17:59:22,SK바사 등 내달 코스피 200편입…공매도 대상된다,"SK바사 등 내달 코스피 200편입…공매도 대상된다
SK바이오사이언스 등 5종목 코스피200 편입







(자료=한국거래소 제공) *재판매 및 DB 금지





[서울=뉴시스] 김제이 기자 = 한국거래소는 코스피200·코스닥150·KRX300 구성종목 정기변경을 다음 달 11일 적용한다고 25일 밝혔다. 코스피200에는 SK바이오사이언스가 편입될 예정으로 다음 달 11일부터 SK바사도 공매도 대상에 오르게 된다.

거래소에 따르면 코스피200에서는 5종목이 편입되고 7종목이 제외될 예정이다. 편입 종목은 ▲대한전선 ▲효성첨단소재 ▲동원산업 ▲효성티앤씨 ▲SK바이오사이언스 등이다. 제외되는 7종목은 ▲태영건설 ▲한일현대시멘트 ▲남선알미늄 ▲SPC삼립 ▲삼양사 ▲빙그레 ▲애경산업 등이다.

이달 3일부터 공매도가 코스피200과 코스닥150을 대상으로 재개되면서 해당 지수에 편입되는 종목들은 공매도 거래가 가능하게 된다. 

(하략)"
1091,잡담,2021-05-25 17:55:44,오늘 장 보면서 열받네요,"아무리 주식시장에 수급이 중요하다고는 하지만...

우리나라 주식시장이 외인 기관 수급에 의해서 시장이 결정되는 것 같아서 짜증나네요

어차피 단기적인 가격변동은 큰 의미가 없고 결국 주가는 기업성장에 따라가겠지만은

오늘 장보면서 대한민국 시장의 주체가 외국인인 것만 같아서 좀 그렇네요"
1092,잡담,2021-05-25 17:34:14,"4 Legends.. 방시혁, 박진영, 이수만, 그리고 그 분..","요즘 엔터주 다 잘 올라가네요. 저는 관심종목에만 있고 현금비중 지키기 위해 못 살 것 같습니다. 어찌됐든 영업이익도 좋고, 주가도 좋은 한류 주역들이 다 잘나가니 기분 좋네요. 아자!"
1093,질문,2021-05-25 17:14:21,쌍용C&E(구.쌍용양회) 어떻게 보시나요?,"최근에 배당주에 대해 검색을 하다가 '쌍용c&e'에 대해 알게됐습니다.
최근에 시멘트 가격 인상 기대감과 환경 사업 진출등으로 인해 상승 여력이 좀 있어보이더라고요.

게다가 지난번 감자 이슈로 인해 배당금에 붙는 세금이 4년간 비과세 된다는 글도 보았습니다.
내년에 대선도 있고 건설 경기 회복등.. 배당과 더불어 중장기 투자할 곳으로 매력이 있어보이던데..

회원님들은 어떻게 보시는지 궁금합니다~"
1094,잡담,2021-05-25 16:44:09,주식 상승 신호가 왔습니다,"주식한당 소모임 4위 

가즈앙!!1"
1095,잡담,2021-05-25 16:18:20,주식 시작한지 약 4달 결산,"1월 11일이었나요? 전고점 돌파하고 코스피가 장중 3266포인트를 터치하고
삼성전자가 9.6만원을 찍을 때 주식을 시작했습니다.

대략 1달이 지나서 2월 16일 쯤 3163포인트일 때 보니까 +10%의 수익을 올렸더군요.
그리고 ㅄ같은 자만과 확신을 갖게 되었죠. 나 좀 하는데~~?
그래서 과감하게 비중을 2배로 늘렸습니다.
그러고 나서 하락장을 온몸으로 맞았죠...ㅋㅋㅋㅋ

끔찍한 하락장 이후 간신히 회복한 4월 중순...
4월 13일경에 3169포인트인때 간신히 수익율이 다시 양전했죠. +0.5% 정도의 수익율..ㅎ
하지만 다시 반도체, 기술주의 떡락을 경험하게 되고...
적당히 손절하고 지켜보단 경기 민감주를 빨리 탔어야했..건만....
지수는 비슷한 3171포인트인데 계좌는 -6%의 손실을 보이고 있네요.

뭐랄까 장투할 성격은 못되는 것 같습니다.
그렇다고 일을 병행하면서 단타도 불가능한 것 같고
꾸준히 공부하면서 파악된 섹터 내에서 비중 조절을 하는게 
제 스타일 상 맞을 것 같은데, 앞으로도 꾸준히 공부를 해서
결단을 위한 마음가짐에 대한 자세를 갖도록 노력해봐야겠네요."
1096,잡담,2021-05-25 16:11:17,나스닥 선물이 또 오르고있습니다..,"테이퍼링의 공포속에서 이제 좀 안정화되는 추세인데 이러다가 언제 또 인플레이션 , 테이퍼링이 닥칠지 몰라서 얼른 현금화 하고싶은 심정이지만.. 아직도 원금 회수하려면 한참 멀었네요
그래도 회복될 기미가 보이는건 다행입니다..  4월에 탈출기회 놓쳤다가 피봤는데 이번에 기회 오면 놓치지 않으렵니다.. 욕심안부리고 5% 정도 손해보는 선에서 손절하고싶네요."
1097,질문,2021-05-25 16:09:19,액티브 ETF 장점,"KODEX에서  K-신재생 에너지 액티브와  K-미래차 액티브 가 새로 출시되었습니다.

미국에서는 ARK 사와 같이 기초지수 이외에  직접 포트 폴리오를 구성하는 데  조금 매력이 있습니다.

현재  기존 ETF로  투자 중인 종목이
KODEX 자동차
KODEX 2차전지
KBSTAR FN 수소경제테마

등과 흡사합니다.

KODEX에서 야심차게  내 놓은 액티브인데
여기에도  분산 투자할까  이게 큰 장점이 있을까  생각을 해 보는데 답이 없네요.

기존 ETF에 비해  신규 상장 액티브 ETF의  장점이 뭐가 있을까요?

장기로 투자한다고 할 때  장단점을 아시면  댓글 부탁합니다."
1098,뉴스,2021-05-25 16:03:31,"코스피 3,170대 회복…기관·외인 순매수(종합)","코스피 3,170대 회복…기관·외인 순매수(종합)
코스닥지수 1.4% 반등


코스피 상승세 3,150대 회복
(서울=연합뉴스) 황광모 기자 = 25일 오전 서울 중구 하나은행 본점 딜링룸에 코스피와 원/달러 환율이 표시돼 있다. 이날 코스피는 강한 상승세로 출발해 3,150대를 회복했다. 2021.5.25 hkmpooh@yna.co.kr


(서울=연합뉴스) 박원희 기자 = 코스피가 25일 나흘 만에 반등했다.

이날 코스피는 전날보다 27.02포인트(0.86%) 오른 3,171.32에 마쳤다.

지수는 전장보다 8.63포인트(0.27%) 오른 3,152.93으로 시작해 상승 흐름을 이어갔다.

유가증권시장에서 기관이 8천835억원을 순매수하며 지수 상승을 이끌었다. 연기금 등은 243억원을 순매수해 이틀 연속 매수 우위를 나타냈다.

외국인도 714억원을 순매수하며 10거래일 만에 매수 우위로 돌아섰다. 개인은 9천596억원을 순매도했다.

지난밤 뉴욕 증시에서 확인된 위험 선호 심리가 국내 증시에서는 외국인·기관의 양 시장 순매수로 나타나는 양상이었다.

이날 서울 외환시장에서 원/달러 환율도 달러당 1,122.0원에 마감하며 전날보다 5.1원 내렸다.

이경민 대신증권 연구원은 ""미국 뉴욕시가 (오는) 9월부터 전면 등교 시행 방침을 발표하며 경기 정상화에 대한 기대감이 확대되자 위험 선호 심리가 회복했다""며 ""더불어 주요 연방준비제도(연준) 관계자들이 물가 상승 압력이 일시적인 현상임을 재확인하자 투자 심리에 긍정적으로 작용했다""고 설명했다.

(하략)"
1099,종목분석,2021-05-25 15:47:52,TIGER 퓨처모빌리티 ETF 상장,"요 ETF는 미래차 관련 시장 전반을 투자하는 TIGER 퓨처모빌리티 ETF입니다.

오늘 첫 상장했는데 장이 좋은날 상장했네요 ㅋ

이 ETF는 액티브 ETF로, 편입 비중에 따라 수동적으로 매매하는 패시브 ETF가 아닙니다.

운용사에서 수익률을 극대화하기 위해 구성종목들을 적극적으로 관리하는 액티브입니다.

사실 그동안 2차전지에 관한 ETF는 많았고, 종목 구성이 대형주 비중이 높았기 때문에 실제로 평균 이상의 수익률을 가져다주기는 어려웠던 부분이 있었는데요.

이번 TIGER 퓨처모빌리티 액티브 ETF를 살펴보면 구성종목들과 그 비중이 괜찮네요.

구성종목을 잘 보면, 전기차 + 수소차 + 자율주행 + 플라잉카 + 통신 + 전장부품 + 우주항공 이렇게 구성되어 있어요.

국내의 ARK 정도로 보면 되겠습니다.
참고해보세요. 매수추천은 아닙니다 ㅋ"
1100,질문,2021-05-25 15:31:45,키움 탈출할려고 합니다.,"키움 진짜 UI 이상하고 그래도 쓰던 증권사라서 썼는데..
갑자기 계좌 5회 비밀번호 오류라고 문자가와서 상담사한테 연락해서 17분동안 통화한 결과가
유관부서한테 확인해서 DB확인해주겠다. 이정도더군요. 


일단 계좌비멀번호라도 바꿔야곘다싶은데
영웅문 앱에서는 안되고 개좌개설 앱에서만 된다고해서 계좌개설 앱에서 2개 계좌중 하나 바꾸고 나니
나머지 한개 계좌는 비밀번호 변경 승인신청이 완료된 다음에야 신청이 되네요.


만약 진짜 비밀번호가 털렸어도 딱 저모양 저꼴일것 같아서 도망갑니다. 
탈출할 증권사가 어디가 좋을까요. 계좌에 있는 주식들은 모두 팔고 다시 사야하는건가요? 혹시  증권사 바꿔보신분들 팁 나눠주시면 감사하겠습니다."
1101,질문,2021-05-25 15:31:25,주식 어플 아무거나 상관없나요??,"주식좀 사보려고하는데 편하게 토스로 할까 생각중이거든요. 계좌를 개설해놔서..
코인 업비트처럼 대중적인 어플로 쓰이는게 따로 있을까 싶어서 질문드립니다
(혹시 이거 아질게가야하나요?ㅜㅜ)"
1102,질문,2021-05-25 15:18:18,isa 계좌로 주식이관 되나요?,"isa계좌 만들고,
현재 주식계좌에 있는 종목 isa계좌로 이관 가능한지 궁금합니다.

그렇게 이관하면 이관한 종목은 세금혜택 받을 수 있는지요?

아님, 매도후 이체해서 isa계좌 안에서 매수해야 세금혜택 받을 수 있는건가요?"
1103,잡담,2021-05-25 15:09:29,주식한당 4위네요!?,"회의하고 잠깐 들어와봤더니...
어 ? 아래에 내려가 있길래 봤더니 4위가 됐네요 ^^;
미장쪽에 털어버릴려고 좀 가지고 있던게 물려서 끙끙대고 있었는데 
오늘도 분위기 좋았으면 좋겠네요.ㅠㅠ;"
1104,잡담,2021-05-25 15:09:15,부자가되는데는 일생에 회사 몇개면된다.,"피터린치 강연에서 나온말인데 확실히 좀 다시 투자에대해 생각해보게되네요.

살다보면 자기가 잘알게되는 분야가생기고

그 자신이 잘이해하고 잘아는 분야에서 업황적으로 잘되고있는 / 유망한 기업 한두개면 만루타 때릴수있다고 그걸 먹을수있는게 개인투자자의 장점이라하는데..

어렵고 이해하기힘든 분야말고 자기가 잘이해하는 분야에서 

너무 회사의 유망성만보고 초창기 선진입해서 500배먹으려고하지도말고 충분히 기다렸다가 들어가도 3배는 먹을수있다.

그런거 일생에 몇개만만나도 개인은 부자가 될수있다.

사실 저위에 자기가 잘이해하고있는분야의 기다렸다가 들어갔어도 3~4배는 먹었을 . 기업이 사실 머리에 몇개스치는데 확신도있고 더 성장할거라생각했지만 베트를 휘두를 용기가없긴합닏마..."
